Label,SMS,lenght,Tokens,lemmatized_text,SMS_without_stopwords
0,"ah, well that confuses things, doesnt it? i thought was friends with now. maybe i did the wrong thing but i already sort of invited -tho he may not come because of money.",166,"['ah', ',', 'well', 'that', 'confuses', 'things', ',', 'doesnt', 'it', '?', 'i', 'thought', 'was', 'friends', 'with', 'now', '.', 'maybe', 'i', 'did', 'the', 'wrong', 'thing', 'but', 'i', 'already', 'sort', 'of', 'invited', '-tho', 'he', 'may', 'not', 'come', 'because', 'of', 'money', '.']","['ah', ',', 'well', 'that', 'confuse', 'thing', ',', 'do', 'not', 'it', '?', 'I', 'think', 'be', 'friend', 'with', 'now', '.', 'maybe', 'I', 'do', 'the', 'wrong', 'thing', 'but', 'I', 'already', 'sort', 'of', 'invite', '-tho', 'he', 'may', 'not', 'come', 'because', 'of', 'money', '.']","['ah', ',', 'well', 'confuse', 'thing', ',', '?', 'think', 'friend', '.', 'maybe', 'wrong', 'thing', 'already', 'sort', 'invite', '-tho', 'may', 'come', 'money', '.']"
0,"aight, call me once you're close",32,"['aight', ',', 'call', 'me', 'once', 'you', ""'re"", 'close']","['aight', ',', 'call', 'I', 'once', 'you', 'be', 'close']","['aight', ',', 'call', 'close']"
0,nope that is fine. i might have a nap tho! ,41,"['nope', 'that', 'is', 'fine', '.', 'i', 'might', 'have', 'a', 'nap', 'tho', '!']","['nope', 'that', 'be', 'fine', '.', 'I', 'might', 'have', 'a', 'nap', 'tho', '!']","['nope', 'fine', '.', 'might', 'nap', 'tho', '!']"
1,this message is for your mobile content order it has been resent as previous attempt failed due to network error queries to customersqueries@netvision.uk.com,153,"['this', 'message', 'is', 'for', 'your', 'mobile', 'content', 'order', 'it', 'has', 'been', 'resent', 'as', 'previous', 'attempt', 'failed', 'due', 'to', 'network', 'error', 'queries', 'to', 'customersqueries', '@', 'netvision.uk.com']","['this', 'message', 'be', 'for', 'your', 'mobile', 'content', 'order', 'it', 'have', 'be', 'resent', 'as', 'previous', 'attempt', 'fail', 'due', 'to', 'network', 'error', 'query', 'to', 'customersquerie', '@', 'netvision.uk.com']","['message', 'mobile', 'content', 'order', 'resent', 'previous', 'attempt', 'fail', 'due', 'network', 'error', 'query', 'customersquerie', '@', 'netvision.uk.com']"
0,in other news after hassling me to get him weed for a week andres has no money. haughaighgtujhyguj,98,"['in', 'other', 'news', 'after', 'hassling', 'me', 'to', 'get', 'him', 'weed', 'for', 'a', 'week', 'andres', 'has', 'no', 'money', '.', 'haughaighgtujhyguj']","['in', 'other', 'news', 'after', 'hassle', 'I', 'to', 'get', 'he', 'weed', 'for', 'a', 'week', 'andre', 'have', 'no', 'money', '.', 'haughaighgtujhyguj']","['news', 'hassle', 'get', 'weed', 'week', 'andre', 'money', '.', 'haughaighgtujhyguj']"
0,ding me on ya break fassyole! blacko from londn,47,"['ding', 'me', 'on', 'ya', 'break', 'fassyole', '!', 'blacko', 'from', 'londn']","['de', 'I', 'on', 'ya', 'break', 'fassyole', '!', 'blacko', 'from', 'londn']","['de', 'ya', 'break', 'fassyole', '!', 'blacko', 'londn']"
0,i really need to kiss you i miss you my baby from your baby 4eva,57,"['i', 'really', 'need', 'to', 'kiss', 'you', 'i', 'miss', 'you', 'my', 'baby', 'from', 'your', 'baby', '4eva']","['I', 'really', 'need', 'to', 'kiss', 'you', 'I', 'miss', 'you', 'my', 'baby', 'from', 'your', 'baby', '4eva']","['really', 'need', 'kiss', 'miss', 'baby', 'baby', '4eva']"
0,oh you got many responsibilities.,33,"['oh', 'you', 'got', 'many', 'responsibilities', '.']","['oh', 'you', 'get', 'many', 'responsibility', '.']","['oh', 'get', 'many', 'responsibility', '.']"
1,you have one new message. please call 08715205273,47,"['you', 'have', 'one', 'new', 'message', '.', 'please', 'call', '08715205273']","['you', 'have', 'one', 'new', 'message', '.', 'please', 'call', '08715205273']","['one', 'new', 'message', '.', 'please', 'call', '08715205273']"
0,i've reached sch already...,27,"['i', ""'ve"", 'reached', 'sch', 'already', '...']","['I', ""'"", 've', 'reach', 'sch', 'already', '...']","[""'"", 'reach', 'sch', 'already', '...']"
1,december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update vco free on 08002986906 ,159,"['december', 'only', '!', 'had', 'your', 'mobile', '11mths+', '?', 'you', 'are', 'entitled', 'to', 'update', 'to', 'the', 'latest', 'colour', 'camera', 'mobile', 'for', 'free', '!', 'call', 'the', 'mobile', 'update', 'vco', 'free', 'on', '08002986906']","['december', 'only', '!', 'have', 'your', 'mobile', '11mths+', '?', 'you', 'be', 'entitle', 'to', 'update', 'to', 'the', 'late', 'colour', 'camera', 'mobile', 'for', 'free', '!', 'call', 'the', 'mobile', 'update', 'vco', 'free', 'on', '08002986906']","['december', '!', 'mobile', '11mths+', '?', 'entitle', 'update', 'late', 'colour', 'camera', 'mobile', 'free', '!', 'call', 'mobile', 'update', 'vco', 'free', '08002986906']"
0,you definitely need a module from e humanities dis sem izzit? you want to take other modules 1st?,91,"['you', 'definitely', 'need', 'a', 'module', 'from', 'e', 'humanities', 'dis', 'sem', 'izzit', '?', 'you', 'want', 'to', 'take', 'other', 'modules', '1st', '?']","['you', 'definitely', 'need', 'a', 'module', 'from', 'e', 'humanity', 'dis', 'sem', 'izzit', '?', 'you', 'want', 'to', 'take', 'other', 'module', '1st', '?']","['definitely', 'need', 'module', 'e', 'humanity', 'dis', 'sem', 'izzit', '?', 'want', 'take', 'module', '1st', '?']"
0,argh why the fuck is nobody in town ;_;,39,"['argh', 'why', 'the', 'fuck', 'is', 'nobody', 'in', 'town', ';', '_', ';']","['argh', 'why', 'the', 'fuck', 'be', 'nobody', 'in', 'town', ';', '_', ';']","['argh', 'fuck', 'nobody', 'town', ';', '_', ';']"
1,"get 3 lions england tone, reply lionm for mono or lionp for poly. for more gone to www.ringtones.co.uk, the original no best. tones 3gbp network operator rates apply.",156,"['get', '3', 'lions', 'england', 'tone', ',', 'reply', 'lionm', 'for', 'mono', 'or', 'lionp', 'for', 'poly', '.', 'for', 'more', 'gone', 'to', 'www.ringtones.co.uk', ',', 'the', 'original', 'no', 'best', '.', 'tones', '3gbp', 'network', 'operator', 'rates', 'apply', '.']","['get', '3', 'lion', 'england', 'tone', ',', 'reply', 'lionm', 'for', 'mono', 'or', 'lionp', 'for', 'poly', '.', 'for', 'more', 'go', 'to', 'www.ringtones.co.uk', ',', 'the', 'original', 'no', 'good', '.', 'tone', '3gbp', 'network', 'operator', 'rate', 'apply', '.']","['get', '3', 'lion', 'england', 'tone', ',', 'reply', 'lionm', 'mono', 'lionp', 'poly', '.', 'go', 'www.ringtones.co.uk', ',', 'original', 'good', '.', 'tone', '3gbp', 'network', 'operator', 'rate', 'apply', '.']"
0,thanks. fills me with complete calm and reassurance! ,53,"['thanks', '.', 'fills', 'me', 'with', 'complete', 'calm', 'and', 'reassurance', '!']","['thank', '.', 'fill', 'I', 'with', 'complete', 'calm', 'and', 'reassurance', '!']","['thank', '.', 'fill', 'complete', 'calm', 'reassurance', '!']"
0,aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,88,"['aslamalaikkum', '....', 'insha', 'allah', 'tohar', 'beeen', 'muht', 'albi', 'mufti', 'mahfuuz', '...', 'meaning', 'same', 'here', '....']","['aslamalaikkum', '....', 'insha', 'allah', 'tohar', 'beeen', 'muht', 'albi', 'mufti', 'mahfuuz', '...', 'mean', 'same', 'here', '....']","['aslamalaikkum', '....', 'insha', 'allah', 'tohar', 'beeen', 'muht', 'albi', 'mufti', 'mahfuuz', '...', 'mean', '....']"
0,are you driving or training?,28,"['are', 'you', 'driving', 'or', 'training', '?']","['be', 'you', 'drive', 'or', 'training', '?']","['drive', 'training', '?']"
0,lol for real. she told my dad i have cancer,43,"['lol', 'for', 'real', '.', 'she', 'told', 'my', 'dad', 'i', 'have', 'cancer']","['lol', 'for', 'real', '.', 'she', 'tell', 'my', 'dad', 'I', 'have', 'cancer']","['lol', 'real', '.', 'tell', 'dad', 'cancer']"
1,private! your 2003 account statement for 078,44,"['private', '!', 'your', '2003', 'account', 'statement', 'for', '078']","['private', '!', 'your', '2003', 'account', 'statement', 'for', '078']","['private', '!', '2003', 'account', 'statement', '078']"
0,"oops i did have it,   ?",32,"['oops', 'i', 'did', 'have', 'it', ',', '&', 'let', ';', '#', '&', 'get', ';', '?']","['oops', 'I', 'do', 'have', 'it', ',', '&', 'let', ';', '#', '&', 'get', ';', '?']","['oops', ',', '&', 'let', ';', '#', '&', 'get', ';', '?']"
0,not enufcredeit tocall.shall ileave uni at 6 +get a bus to yor house?,69,"['not', 'enufcredeit', 'tocall.shall', 'ileave', 'uni', 'at', '6', '+get', 'a', 'bus', 'to', 'yor', 'house', '?']","['not', 'enufcredeit', 'tocall.shall', 'ileave', 'uni', 'at', '6', '+', 'get', 'a', 'bus', 'to', 'yor', 'house', '?']","['enufcredeit', 'tocall.shall', 'ileave', 'uni', '6', '+', 'get', 'bus', 'yor', 'house', '?']"
0,"hi chikku, send some nice msgs",30,"['hi', 'chikku', ',', 'send', 'some', 'nice', 'msgs']","['hi', 'chikku', ',', 'send', 'some', 'nice', 'msgs']","['hi', 'chikku', ',', 'send', 'nice', 'msgs']"
0,"he is impossible to argue with and he always treats me like his sub, like he never released me ... which he did and i will remind him of that if necessary",154,"['he', 'is', 'impossible', 'to', 'argue', 'with', 'and', 'he', 'always', 'treats', 'me', 'like', 'his', 'sub', ',', 'like', 'he', 'never', 'released', 'me', '...', 'which', 'he', 'did', 'and', 'i', 'will', 'remind', 'him', 'of', 'that', 'if', 'necessary']","['he', 'be', 'impossible', 'to', 'argue', 'with', 'and', 'he', 'always', 'treat', 'I', 'like', 'his', 'sub', ',', 'like', 'he', 'never', 'release', 'I', '...', 'which', 'he', 'do', 'and', 'I', 'will', 'remind', 'he', 'of', 'that', 'if', 'necessary']","['impossible', 'argue', 'always', 'treat', 'like', 'sub', ',', 'like', 'never', 'release', '...', 'remind', 'necessary']"
0,"after my work ah... den 6 plus lot... you workin oso rite... den gone orchard lot, no other place to gone liao...",107,"['after', 'my', 'work', 'ah', '...', 'den', '6', 'plus', 'lot', '...', 'you', 'workin', 'oso', 'rite', '...', 'den', 'gone', 'orchard', 'lot', ',', 'no', 'other', 'place', 'to', 'gone', 'liao', '...']","['after', 'my', 'work', 'ah', '...', 'den', '6', 'plus', 'lot', '...', 'you', 'workin', 'oso', 'rite', '...', 'den', 'go', 'orchard', 'lot', ',', 'no', 'other', 'place', 'to', 'go', 'liao', '...']","['work', 'ah', '...', 'den', '6', 'plus', 'lot', '...', 'workin', 'oso', 'rite', '...', 'den', 'go', 'orchard', 'lot', ',', 'place', 'go', 'liao', '...']"
0,"to the wonderful okors, have a great month. we cherish you guys and wish you well each day. mojibiola",101,"['to', 'the', 'wonderful', 'okors', ',', 'have', 'a', 'great', 'month', '.', 'we', 'cherish', 'you', 'guys', 'and', 'wish', 'you', 'well', 'each', 'day', '.', 'mojibiola']","['to', 'the', 'wonderful', 'okor', ',', 'have', 'a', 'great', 'month', '.', 'we', 'cherish', 'you', 'guy', 'and', 'wish', 'you', 'well', 'each', 'day', '.', 'mojibiola']","['wonderful', 'okor', ',', 'great', 'month', '.', 'cherish', 'guy', 'wish', 'well', 'day', '.', 'mojibiola']"
0,cuz ibored. and don wanna study,31,"['cuz', 'ibored', '.', 'and', 'don', 'wan', 'na', 'study']","['cuz', 'ibored', '.', 'and', 'don', 'wan', 'na', 'study']","['cuz', 'ibored', '.', 'wan', 'na', 'study']"
0,wot about on wed nite i am 3 then but only til 9!,49,"['wot', 'about', 'on', 'wed', 'nite', 'i', 'am', '3', 'then', 'but', 'only', 'til', '9', '!']","['wot', 'about', 'on', 'we', 'd', 'nite', 'I', 'be', '3', 'then', 'but', 'only', 'til', '9', '!']","['wot', 'nite', '3', 'til', '9', '!']"
0,any way where are you and what doing.,37,"['any', 'way', 'where', 'are', 'you', 'and', 'what', 'doing', '.']","['any', 'way', 'where', 'be', 'you', 'and', 'what', 'do', '.']","['way', '.']"
0,that sucks. i will gone over so you can do my hair. you'will do it free right?,70,"['that', 'sucks', '.', 'i', 'will', 'gone', 'over', 'so', 'you', 'can', 'do', 'my', 'hair', '.', ""you'will"", 'do', 'it', 'free', 'right', '?']","['that', 'suck', '.', 'I', 'will', 'go', 'over', 'so', 'you', 'can', 'do', 'my', 'hair', '.', ""you'will"", 'do', 'it', 'free', 'right', '?']","['suck', '.', 'go', 'hair', '.', ""you'will"", 'free', 'right', '?']"
0,it is still not working. and this time i also tried adding zeros. that was the savings. the checking is   ,114,"['it', 'is', 'still', 'not', 'working', '.', 'and', 'this', 'time', 'i', 'also', 'tried', 'adding', 'zeros', '.', 'that', 'was', 'the', 'savings', '.', 'the', 'checking', 'is', '&', 'let', ';', '#', '&', 'get', ';']","['it', 'be', 'still', 'not', 'work', '.', 'and', 'this', 'time', 'I', 'also', 'try', 'add', 'zero', '.', 'that', 'be', 'the', 'saving', '.', 'the', 'checking', 'be', '&', 'let', ';', '#', '&', 'get', ';']","['still', 'work', '.', 'time', 'also', 'try', 'add', 'zero', '.', 'saving', '.', 'checking', '&', 'let', ';', '#', '&', 'get', ';']"
0,"hmm... dunno leh, mayb a bag for goigng out dat is not too small. or jus anything except perfume, smth dat i can keep.",116,"['hmm', '...', 'dunno', 'leh', ',', 'mayb', 'a', 'bag', 'for', 'goigng', 'out', 'dat', 'is', 'not', 'too', 'small', '.', 'or', 'jus', 'anything', 'except', 'perfume', ',', 'smth', 'dat', 'i', 'can', 'keep', '.']","['hmm', '...', 'dunno', 'leh', ',', 'mayb', 'a', 'bag', 'for', 'goigng', 'out', 'dat', 'be', 'not', 'too', 'small', '.', 'or', 'ju', 'anything', 'except', 'perfume', ',', 'smth', 'dat', 'I', 'can', 'keep', '.']","['hmm', '...', 'dunno', 'leh', ',', 'mayb', 'bag', 'goigng', 'dat', 'small', '.', 'ju', 'anything', 'except', 'perfume', ',', 'smth', 'dat', 'keep', '.']"
0,sday only joined.so training we started today:),47,"['sday', 'only', 'joined.so', 'training', 'we', 'started', 'today', ':', ')']","['sday', 'only', 'joined.so', 'training', 'we', 'start', 'today', ':', ')']","['sday', 'joined.so', 'training', 'start', 'today', ':', ')']"
0,sorry * was at the grocers.,27,"['sorry', '*', 'was', 'at', 'the', 'grocers', '.']","['sorry', '*', 'be', 'at', 'the', 'grocer', '.']","['sorry', '*', 'grocer', '.']"
0,there are some nice pubs near here or there is frankie no bennys near the warner cinema?,87,"['there', 'are', 'some', 'nice', 'pubs', 'near', 'here', 'or', 'there', 'is', 'frankie', 'no', 'bennys', 'near', 'the', 'warner', 'cinema', '?']","['there', 'be', 'some', 'nice', 'pub', 'near', 'here', 'or', 'there', 'be', 'frankie', 'no', 'benny', 'near', 'the', 'warner', 'cinema', '?']","['nice', 'pub', 'near', 'frankie', 'benny', 'near', 'warner', 'cinema', '?']"
1,"you ve won! your for* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£one.50/pm, max10mins",162,"['you', 've', 'won', '!', 'your', 'for', '*', 'costa', 'del', 'sol', 'holiday', 'or', '£5000', 'await', 'collection', '.', 'call', '09050090044', 'now', 'toclaim', '.', 'sae', ',', 'tc', 's', ',', 'pobox334', ',', 'stockport', ',', 'sk38xh', ',', 'cost£one.50/pm', ',', 'max10mins']","['you', 've', 'win', '!', 'your', 'for', '*', 'costa', 'del', 'sol', 'holiday', 'or', '£', '5000', 'await', 'collection', '.', 'call', '09050090044', 'now', 'toclaim', '.', 'sae', ',', 'tc', 's', ',', 'pobox334', ',', 'stockport', ',', 'sk38xh', ',', 'cost£one.50', '/', 'pm', ',', 'max10mins']","['win', '!', '*', 'costa', 'del', 'sol', 'holiday', '£', '5000', 'await', 'collection', '.', 'call', '09050090044', 'toclaim', '.', 'sae', ',', 'tc', ',', 'pobox334', ',', 'stockport', ',', 'sk38xh', ',', 'cost£one.50', '/', 'pm', ',', 'max10mins']"
0,yup... i havent been there before... you want to gone for the yoga? i can call up to book ,88,"['yup', '...', 'i', 'havent', 'been', 'there', 'before', '...', 'you', 'want', 'to', 'gone', 'for', 'the', 'yoga', '?', 'i', 'can', 'call', 'up', 'to', 'book']","['yup', '...', 'I', 'have', 'not', 'be', 'there', 'before', '...', 'you', 'want', 'to', 'go', 'for', 'the', 'yoga', '?', 'I', 'can', 'call', 'up', 'to', 'book']","['yup', '...', '...', 'want', 'go', 'yoga', '?', 'call', 'book']"
0,oh shut it. omg yesterday i had a dream that i had to kids both boys. i was so pissed. not only about the kids but them being boys. i even told mark in my dream that he was changing diapers cause i am not getting owed in the face.,228,"['oh', 'shut', 'it', '.', 'omg', 'yesterday', 'i', 'had', 'a', 'dream', 'that', 'i', 'had', 'to', 'kids', 'both', 'boys', '.', 'i', 'was', 'so', 'pissed', '.', 'not', 'only', 'about', 'the', 'kids', 'but', 'them', 'being', 'boys', '.', 'i', 'even', 'told', 'mark', 'in', 'my', 'dream', 'that', 'he', 'was', 'changing', 'diapers', 'cause', 'i', 'am', 'not', 'getting', 'owed', 'in', 'the', 'face', '.']","['oh', 'shut', 'it', '.', 'omg', 'yesterday', 'I', 'have', 'a', 'dream', 'that', 'I', 'have', 'to', 'kid', 'both', 'boy', '.', 'I', 'be', 'so', 'pissed', '.', 'not', 'only', 'about', 'the', 'kid', 'but', 'they', 'be', 'boy', '.', 'I', 'even', 'tell', 'mark', 'in', 'my', 'dream', 'that', 'he', 'be', 'change', 'diaper', 'cause', 'I', 'be', 'not', 'getting', 'owe', 'in', 'the', 'face', '.']","['oh', 'shut', '.', 'omg', 'yesterday', 'dream', 'kid', 'boy', '.', 'pissed', '.', 'kid', 'boy', '.', 'even', 'tell', 'mark', 'dream', 'change', 'diaper', 'cause', 'getting', 'owe', 'face', '.']"
0,yeah i imagine he would be really gentle. unlike the other docs who treat their patients like turkeys.,102,"['yeah', 'i', 'imagine', 'he', 'would', 'be', 'really', 'gentle', '.', 'unlike', 'the', 'other', 'docs', 'who', 'treat', 'their', 'patients', 'like', 'turkeys', '.']","['yeah', 'I', 'imagine', 'he', 'would', 'be', 'really', 'gentle', '.', 'unlike', 'the', 'other', 'doc', 'who', 'treat', 'their', 'patient', 'like', 'turkey', '.']","['yeah', 'imagine', 'would', 'really', 'gentle', '.', 'unlike', 'doc', 'treat', 'patient', 'like', 'turkey', '.']"
1,free for 1st week! no1 nokia tone for your mobile every week just text nokia to 8077 get txting and tell your mates. www.getzed.co.uk pobox 36504 w45wq 16+ norm150p/tone,162,"['free', 'for', '1st', 'week', '!', 'no1', 'nokia', 'tone', 'for', 'your', 'mobile', 'every', 'week', 'just', 'text', 'nokia', 'to', '8077', 'get', 'txting', 'and', 'tell', 'your', 'mates', '.', 'www.getzed.co.uk', 'pobox', '36504', 'w45wq', '16+', 'norm150p/tone']","['free', 'for', '1st', 'week', '!', 'no1', 'nokia', 'tone', 'for', 'your', 'mobile', 'every', 'week', 'just', 'text', 'nokia', 'to', '8077', 'get', 'txte', 'and', 'tell', 'your', 'mate', '.', 'www.getzed.co.uk', 'pobox', '36504', 'w45wq', '16', '+', 'norm150p', '/', 'tone']","['free', '1st', 'week', '!', 'no1', 'nokia', 'tone', 'mobile', 'every', 'week', 'text', 'nokia', '8077', 'get', 'txte', 'tell', 'mate', '.', 'www.getzed.co.uk', 'pobox', '36504', 'w45wq', '16', '+', 'norm150p', '/', 'tone']"
0,now that you have started do not stop. just pray for more good ideas and anything i see that can help you guys i.will forward you a link.,133,"['now', 'that', 'you', 'have', 'started', 'do', 'not', 'stop', '.', 'just', 'pray', 'for', 'more', 'good', 'ideas', 'and', 'anything', 'i', 'see', 'that', 'can', 'help', 'you', 'guys', 'i.will', 'forward', 'you', 'a', 'link', '.']","['now', 'that', 'you', 'have', 'start', 'do', 'not', 'stop', '.', 'just', 'pray', 'for', 'more', 'good', 'idea', 'and', 'anything', 'I', 'see', 'that', 'can', 'help', 'you', 'guy', 'i.will', 'forward', 'you', 'a', 'link', '.']","['start', 'stop', '.', 'pray', 'good', 'idea', 'anything', 'see', 'help', 'guy', 'i.will', 'forward', 'link', '.']"
